coid,zdate
2459,2020-02-14
2459,2020-03-10
2459,2020-04-10
2458,2019-01-04
2458,2019-02-12
2458,2019-03-06
2458,2019-04-03
2458,2019-05-07
2458,2019-06-05
2458,2019-07-03
2458,2019-08-05
2458,2019-09-04
2458,2019-10-02
2458,2019-11-04
2458,2019-12-05
2458,2020-01-06
2458,2020-02-06
2458,2020-03-05
2458,2020-04-06
2457,2019-01-10
2457,2019-02-15
2457,2019-03-08
2457,2019-04-09
2457,2019-05-09
2457,2019-06-10
2457,2019-07-09
2457,2019-08-12
2457,2019-09-10
2457,2019-10-08
2457,2019-11-08
2457,2019-12-10
2457,2020-01-09
2457,2020-02-10
2457,2020-03-10
2457,2020-04-09
2456,2019-01-07
2456,2019-02-14
2456,2019-03-07
2456,2019-04-08
2456,2019-05-06
2456,2019-06-05
2456,2019-07-04
2456,2019-08-06
2456,2019-09-04
2456,2019-10-07
2456,2019-11-06
2456,2019-12-05
2456,2020-01-06
2456,2020-02-06
2456,2020-03-05
2456,2020-04-07
2455,2019-01-04
2455,2019-02-13
2455,2019-03-06
2455,2019-04-03
2455,2019-05-03
2455,2019-06-05
2455,2019-07-03
2455,2019-08-05
2455,2019-09-04
2455,2019-10-03
2455,2019-11-05
2455,2019-12-04
2455,2020-01-06
2455,2020-02-05
2455,2020-03-04
2455,2020-04-06
2454,2019-01-10
2454,2019-02-15
2454,2019-03-08
2454,2019-04-10
2454,2019-05-10
2454,2019-06-10
2454,2019-07-10
2454,2019-08-12
2454,2019-09-10
2454,2019-10-09
2454,2019-11-08
2454,2019-12-10
2454,2020-01-10
2454,2020-02-10
2454,2020-03-10
2454,2020-04-10
2453,2019-01-10
2453,2019-02-15
2453,2019-03-08
2453,2019-04-10
2453,2019-05-09
2453,2019-06-10
2453,2019-07-09
2453,2019-08-12
2453,2019-09-10
2453,2019-10-08
2453,2019-11-08
2453,2019-12-10
2453,2020-01-10
2453,2020-02-13
2453,2020-03-09
2453,2020-04-09
2451,2019-01-10
2451,2019-02-15
2451,2019-03-11
2451,2019-04-10
2451,2019-05-10
2451,2019-06-10
2451,2019-07-10
2451,2019-08-08
2451,2019-09-09
2451,2019-10-09
2451,2019-11-08
2451,2019-12-09
2451,2020-01-10
2451,2020-02-10
2451,2020-03-09
2451,2020-04-09
2450,2019-01-09
2450,2019-02-14
2450,2019-03-07
2450,2019-04-09
2450,2019-05-09
2450,2019-06-10
2450,2019-07-09
2450,2019-08-08
2450,2019-09-09
2450,2019-10-08
2450,2019-11-08
2450,2019-12-09
2450,2020-01-09
2450,2020-02-07
2450,2020-03-09
2450,2020-04-09
2449,2019-01-04
2449,2019-02-11
2449,2019-03-06
2449,2019-04-03
2449,2019-05-06
2449,2019-06-05
2449,2019-07-04
2449,2019-08-05
2449,2019-09-04
2449,2019-10-04
2449,2019-11-06
2449,2019-12-05
2449,2020-01-06
2449,2020-02-05
2449,2020-03-05
2449,2020-04-07
2448,2019-01-07
2448,2019-02-12
2448,2019-03-07
2448,2019-04-09
2448,2019-05-07
2448,2019-06-06
2448,2019-07-08
2448,2019-08-07
2448,2019-09-06
2448,2019-10-08
2448,2019-11-07
2448,2019-12-06
2448,2020-01-07
2448,2020-02-07
2448,2020-03-05
2448,2020-04-06
2444,2019-01-04
2444,2019-02-12
2444,2019-03-05
2444,2019-04-03
2444,2019-05-07
2444,2019-06-06
2444,2019-07-05
2444,2019-08-05
2444,2019-09-06
2444,2019-10-07
2444,2019-11-07
2444,2019-12-09
2444,2020-01-06
2444,2020-02-03
2444,2020-03-02
2444,2020-04-06
2443,2019-01-10
2443,2019-02-15
2443,2019-03-08
2443,2019-04-10
2443,2019-05-10
2443,2019-06-10
2443,2019-07-10
2443,2019-08-08
2443,2019-09-10
2443,2019-10-14
2443,2019-11-08
2443,2019-12-10
2443,2020-01-10
2443,2020-02-14
2443,2020-03-10
2443,2020-04-10
2442,2019-01-09
2442,2019-02-14
2442,2019-03-11
2442,2019-04-10
2442,2019-05-10
2442,2019-06-10
2442,2019-07-10
2442,2019-08-08
2442,2019-09-09
2442,2019-10-09
2442,2019-11-08
2442,2019-12-10
2442,2020-01-08
2442,2020-02-10
2442,2020-03-09
2442,2020-04-09
2441,2019-01-10
2441,2019-02-14
2441,2019-03-08
2441,2019-04-08
2441,2019-05-09
2441,2019-06-10
2441,2019-07-09
2441,2019-08-08
2441,2019-09-09
2441,2019-10-09
2441,2019-11-08
2441,2019-12-09
2441,2020-01-08
2441,2020-02-10
2441,2020-03-09
2441,2020-04-09
2440,2019-01-10
2440,2019-02-15
2440,2019-03-08
2440,2019-04-10
2440,2019-05-09
2440,2019-06-10
2440,2019-07-10
2440,2019-08-08
2440,2019-09-10
2440,2019-10-09
2440,2019-11-08
2440,2019-12-10
2440,2020-01-10
2440,2020-02-10
2440,2020-03-10
2440,2020-04-10
2439,2019-01-07
2439,2019-02-12
2439,2019-03-05
2439,2019-04-04
2439,2019-05-03
2439,2019-06-05
2439,2019-07-05
2439,2019-08-05
2439,2019-09-05
2439,2019-10-06
2439,2019-11-05
2439,2019-12-05
2439,2020-01-06
2439,2020-02-14
2439,2020-03-05
2439,2020-04-06
2438,2019-01-10
2438,2019-02-15
2438,2019-03-08
2438,2019-04-10
2438,2019-05-10
2438,2019-06-10
2438,2019-07-10
2438,2019-08-12
2438,2019-09-10
2438,2019-10-09
2438,2019-11-08
2438,2019-12-10
2438,2020-01-10
2438,2020-02-10
2438,2020-03-10
2438,2020-04-10
2436,2019-01-07
2436,2019-02-11
2436,2019-03-06
2436,2019-04-08
2436,2019-05-06
2436,2019-06-04
2436,2019-07-04
2436,2019-08-05
2436,2019-09-05
2436,2019-10-05
2436,2019-11-05
2436,2019-12-05
2436,2020-01-06
2436,2020-02-11
2436,2020-03-05
2436,2020-04-06
2434,2019-01-09
2434,2019-02-14
2434,2019-03-08
2434,2019-04-09
2434,2019-05-10
2434,2019-06-10
2434,2019-07-09
2434,2019-08-08
2434,2019-09-09
2434,2019-10-08
2434,2019-11-08
2434,2019-12-09
2434,2020-01-09
2434,2020-02-12
2434,2020-03-09
2434,2020-04-10
2433,2019-01-10
2433,2019-02-15
2433,2019-03-08
2433,2019-04-10
2433,2019-05-10
2433,2019-06-06
2433,2019-07-05
2433,2019-08-07
2433,2019-09-05
2433,2019-10-14
2433,2019-11-08
2433,2019-12-09
2433,2020-01-10
2433,2020-02-11
2433,2020-03-05
2433,2020-04-10
2431,2019-01-09
2431,2019-02-14
2431,2019-03-07
2431,2019-04-10
2431,2019-05-10
2431,2019-06-06
2431,2019-07-09
2431,2019-08-09
2431,2019-09-10
2431,2019-10-09
2431,2019-11-08
2431,2019-12-10
2431,2020-01-10
2431,2020-02-10
2431,2020-03-10
2431,2020-04-10
2430,2019-01-10
2430,2019-02-15
2430,2019-03-08
2430,2019-04-10
2430,2019-05-10
2430,2019-06-10
2430,2019-07-10
2430,2019-08-08
2430,2019-09-10
2430,2019-10-09
2430,2019-11-08
2430,2019-12-09
2430,2020-01-10
2430,2020-02-10
2430,2020-03-10
2430,2020-04-08
2429,2019-01-09
2429,2019-02-14
2429,2019-03-06
2429,2019-04-09
2429,2019-05-07
2429,2019-06-06
2429,2019-07-09
2429,2019-08-08
2429,2019-09-09
2429,2019-10-08
2429,2019-11-08
2429,2019-12-10
2429,2020-01-08
2429,2020-02-10
2429,2020-03-10
2429,2020-04-10
2428,2019-01-09
2428,2019-02-14
2428,2019-03-08
2428,2019-04-08
2428,2019-05-09
2428,2019-06-06
2428,2019-07-08
2428,2019-08-07
2428,2019-09-06
2428,2019-10-05
2428,2019-11-07
2428,2019-12-06
2428,2020-01-08
2428,2020-02-15
2428,2020-03-09
2428,2020-04-09
2427,2019-01-09
2427,2019-02-14
2427,2019-03-08
2427,2019-04-09
2427,2019-05-09
2427,2019-06-10
2427,2019-07-09
2427,2019-08-08
2427,2019-09-09
2427,2019-10-09
2427,2019-11-08
2427,2019-12-09
2427,2020-01-09
2427,2020-02-10
2427,2020-03-09
2427,2020-04-09
2426,2019-01-09
2426,2019-02-15
2426,2019-03-08
2426,2019-04-10
2426,2019-05-10
2426,2019-06-10
2426,2019-07-10
2426,2019-08-12
2426,2019-09-10
2426,2019-10-09
2426,2019-11-08
2426,2019-12-09
2426,2020-01-10
2426,2020-02-10
2426,2020-03-10
2426,2020-04-10
2425,2019-01-10
2425,2019-02-15
2425,2019-03-08
2425,2019-04-10
2425,2019-05-10
2425,2019-06-10
2425,2019-07-10
2425,2019-08-10
2425,2019-09-10
2425,2019-10-09
2425,2019-11-08
2425,2019-12-10
2425,2020-01-10
2425,2020-02-14
2425,2020-03-10
2425,2020-04-10
2424,2019-01-10
2424,2019-02-14
2424,2019-03-08
2424,2019-04-10
2424,2019-05-09
2424,2019-06-10
2424,2019-07-10
2424,2019-08-12
2424,2019-09-10
2424,2019-10-14
2424,2019-11-08
2424,2019-12-09
2424,2020-01-10
2424,2020-02-15
2424,2020-03-10
2424,2020-04-10
2423,2019-01-08
2423,2019-02-13
2423,2019-03-08
2423,2019-04-08
2423,2019-05-08
2423,2019-06-06
2423,2019-07-08
2423,2019-08-07
2423,2019-09-05
2423,2019-10-07
2423,2019-11-07
2423,2019-12-06
2423,2020-01-09
2423,2020-02-10
2423,2020-03-06
2423,2020-04-09
2421,2019-01-10
2421,2019-02-13
2421,2019-03-08
2421,2019-04-10
2421,2019-05-10
2421,2019-06-10
2421,2019-07-10
2421,2019-08-06
2421,2019-09-06
2421,2019-10-08
2421,2019-11-08
2421,2019-12-09
2421,2020-01-08
2421,2020-02-13
2421,2020-03-09
2421,2020-04-08
2420,2019-01-10
2420,2019-02-15
2420,2019-03-11
2420,2019-04-10
2420,2019-05-10
2420,2019-06-10
2420,2019-07-10
2420,2019-08-12
2420,2019-09-10
2420,2019-10-14
2420,2019-11-11
2420,2019-12-10
2420,2020-01-10
2420,2020-02-14
2420,2020-03-10
2420,2020-04-10
2419,2019-01-07
2419,2019-02-15
2419,2019-03-07
2419,2019-04-10
2419,2019-05-07
2419,2019-06-05
2419,2019-07-08
2419,2019-08-10
2419,2019-09-05
2419,2019-10-09
2419,2019-11-08
2419,2019-12-10
2419,2020-01-10
2419,2020-02-10
2419,2020-03-10
2419,2020-04-10
2417,2019-01-07
2417,2019-02-11
2417,2019-03-05
2417,2019-04-08
2417,2019-05-06
2417,2019-06-05
2417,2019-07-05
2417,2019-08-05
2417,2019-09-05
2417,2019-10-07
2417,2019-11-05
2417,2019-12-05
2417,2020-01-06
2417,2020-02-05
2417,2020-03-05
2417,2020-04-06
2415,2019-01-04
2415,2019-02-13
2415,2019-03-05
2415,2019-04-03
2415,2019-05-06
2415,2019-06-04
2415,2019-07-03
2415,2019-08-05
2415,2019-09-04
2415,2019-10-03
2415,2019-11-04
2415,2019-12-03
2415,2020-01-06
2415,2020-02-05
2415,2020-03-03
2415,2020-04-06
2414,2019-01-10
2414,2019-02-15
2414,2019-03-11
2414,2019-04-10
2414,2019-05-10
2414,2019-06-10
2414,2019-07-10
2414,2019-08-08
2414,2019-09-10
2414,2019-10-09
2414,2019-11-08
2414,2019-12-10
2414,2020-01-10
2414,2020-02-10
2414,2020-03-10
2414,2020-04-10
2413,2019-01-10
2413,2019-02-15
2413,2019-03-08
2413,2019-04-10
2413,2019-05-08
2413,2019-06-06
2413,2019-07-08
2413,2019-08-09
2413,2019-09-09
2413,2019-10-07
2413,2019-11-08
2413,2019-12-09
2413,2020-01-09
2413,2020-02-13
2413,2020-03-06
2413,2020-04-08
2412,2019-01-10
2412,2019-02-15
2412,2019-03-11
2412,2019-04-10
2412,2019-05-10
2412,2019-06-10
2412,2019-07-10
2412,2019-08-12
2412,2019-09-10
2412,2019-10-09
2412,2019-11-11
2412,2019-12-10
2412,2020-01-10
2412,2020-02-10
2412,2020-03-10
2412,2020-04-10
2409,2019-01-09
2409,2019-02-15
2409,2019-03-08
2409,2019-04-09
2409,2019-05-09
2409,2019-06-10
2409,2019-07-09
2409,2019-08-08
2409,2019-09-09
2409,2019-10-08
2409,2019-11-07
2409,2019-12-09
2409,2020-01-09
2409,2020-02-10
2409,2020-03-09
2409,2020-04-09
2408,2019-01-03
2408,2019-02-11
2408,2019-03-05
2408,2019-04-03
2408,2019-05-03
2408,2019-06-04
2408,2019-07-03
2408,2019-08-05
2408,2019-09-03
2408,2019-10-03
2408,2019-11-04
2408,2019-12-03
2408,2020-01-03
2408,2020-02-04
2408,2020-03-03
2408,2020-04-06
2406,2019-01-10
2406,2019-02-15
2406,2019-03-08
2406,2019-04-10
2406,2019-05-10
2406,2019-06-10
2406,2019-07-10
2406,2019-08-12
2406,2019-09-10
2406,2019-10-09
2406,2019-11-08
2406,2019-12-10
2406,2020-01-10
2406,2020-02-10
2406,2020-03-09
2406,2020-04-10
2405,2019-01-10
2405,2019-02-15
2405,2019-03-08
2405,2019-04-10
2405,2019-05-10
2405,2019-06-10
2405,2019-07-09
2405,2019-08-08
2405,2019-09-10
2405,2019-10-09
2405,2019-11-08
2405,2019-12-10
2405,2020-01-10
2405,2020-02-10
2405,2020-03-10
2405,2020-04-10
2404,2019-01-10
2404,2019-02-15
2404,2019-03-11
2404,2019-04-10
2404,2019-05-10
2404,2019-06-10
2404,2019-07-10
2404,2019-08-12
2404,2019-09-10
2404,2019-10-09
2404,2019-11-11
2404,2019-12-10
2404,2020-01-10
2404,2020-02-13
2404,2020-03-10
2404,2020-04-10
2402,2019-01-01
2402,2019-02-11
2402,2019-03-04
2402,2019-04-01
2402,2019-05-01
2402,2019-06-01
2402,2019-07-01
2402,2019-08-01
2402,2019-09-01
2402,2019-10-01
2402,2019-11-01
2402,2019-12-01
2402,2020-01-02
2402,2020-02-12
2402,2020-03-06
2402,2020-04-06
2401,2019-01-10
2401,2019-02-15
2401,2019-03-11
2401,2019-04-10
2401,2019-05-10
2401,2019-06-10
2401,2019-07-10
2401,2019-08-12
2401,2019-09-10
2401,2019-10-14
2401,2019-11-11
2401,2019-12-10
2401,2020-01-10
2401,2020-02-10
2401,2020-03-10
2401,2020-04-10
2399,2019-01-10
2399,2019-02-15
2399,2019-03-11
2399,2019-04-10
2399,2019-05-10
2399,2019-06-10
2399,2019-07-10
2399,2019-08-12
2399,2019-09-10
2399,2019-10-09
2399,2019-11-11
2399,2019-12-10
2399,2020-01-10
2399,2020-02-10
2399,2020-03-10
2399,2020-04-10
2397,2019-01-07
2397,2019-02-13
2397,2019-03-05
2397,2019-04-02
2397,2019-05-03
2397,2019-06-04
2397,2019-07-02
2397,2019-08-02
2397,2019-09-03
2397,2019-10-02
2397,2019-11-04
2397,2019-12-03
2397,2020-01-03
2397,2020-02-04
2397,2020-03-03
2397,2020-04-06
2395,2019-01-10
2395,2019-02-14
2395,2019-03-07
2395,2019-04-10
2395,2019-05-07
2395,2019-06-10
2395,2019-07-08
2395,2019-08-08
2395,2019-09-09
2395,2019-10-07
2395,2019-11-07
2395,2019-12-09
2395,2020-01-09
2395,2020-02-07
2395,2020-03-05
2395,2020-04-07
2393,2019-01-08
2393,2019-02-14
2393,2019-03-08
2393,2019-04-08
2393,2019-05-08
2393,2019-06-06
2393,2019-07-08
2393,2019-08-07
2393,2019-09-06
2393,2019-10-08
2393,2019-11-08
2393,2019-12-09
2393,2020-01-08
2393,2020-02-11
2393,2020-03-09
2393,2020-04-08
2392,2019-01-08
2392,2019-02-14
2392,2019-03-08
2392,2019-04-09
2392,2019-05-08
2392,2019-06-06
2392,2019-07-08
2392,2019-08-07
2392,2019-09-06
2392,2019-10-05
2392,2019-11-06
2392,2019-12-06
2392,2020-01-07
2392,2020-02-07
2392,2020-03-06
2392,2020-04-09
2390,2019-01-09
2390,2019-02-12
2390,2019-03-08
2390,2019-04-09
2390,2019-05-09
2390,2019-06-10
2390,2019-07-10
2390,2019-08-08
2390,2019-09-06
2390,2019-10-08
2390,2019-11-08
2390,2019-12-10
2390,2020-01-09
2390,2020-02-12
2390,2020-03-09
2390,2020-04-09
2388,2019-01-10
2388,2019-02-15
2388,2019-03-08
2388,2019-04-10
2388,2019-05-10
2388,2019-06-10
2388,2019-07-10
2388,2019-08-08
2388,2019-09-10
2388,2019-10-09
2388,2019-11-08
2388,2019-12-10
2388,2020-01-10
2388,2020-02-10
2388,2020-03-10
2388,2020-04-10
2387,2019-01-10
2387,2019-02-15
2387,2019-03-08
2387,2019-04-10
2387,2019-05-10
2387,2019-06-10
2387,2019-07-10
2387,2019-08-09
2387,2019-09-10
2387,2019-10-09
2387,2019-11-08
2387,2019-12-10
2387,2020-01-10
2387,2020-02-12
2387,2020-03-10
2387,2020-04-09
2385,2019-01-07
2385,2019-02-12
2385,2019-03-07
2385,2019-04-08
2385,2019-05-08
2385,2019-06-05
2385,2019-07-04
2385,2019-08-08
2385,2019-09-05
2385,2019-10-07
2385,2019-11-07
2385,2019-12-05
2385,2020-01-06
2385,2020-02-12
2385,2020-03-06
2385,2020-04-07
2383,2019-01-07
2383,2019-02-11
2383,2019-03-05
2383,2019-04-08
2383,2019-05-06
2383,2019-06-05
2383,2019-07-04
2383,2019-08-05
2383,2019-09-05
2383,2019-10-04
2383,2019-11-05
2383,2019-12-05
2383,2020-01-06
2383,2020-02-05
2383,2020-03-05
2383,2020-04-06
2382,2019-01-10
2382,2019-02-15
2382,2019-03-08
2382,2019-04-10
2382,2019-05-10
2382,2019-06-10
2382,2019-07-10
2382,2019-08-12
2382,2019-09-10
2382,2019-10-09
2382,2019-11-11
2382,2019-12-10
2382,2020-01-10
2382,2020-02-14
2382,2020-03-10
2382,2020-04-10
2380,2019-01-08
2380,2019-02-12
2380,2019-03-08
2380,2019-04-03
2380,2019-05-08
2380,2019-06-06
2380,2019-07-09
2380,2019-08-08
2380,2019-09-06
2380,2019-10-08
2380,2019-11-06
2380,2019-12-10
2380,2020-01-09
2380,2020-02-05
2380,2020-03-09
2380,2020-04-07
2379,2019-01-07
2379,2019-02-13
2379,2019-03-06
2379,2019-04-08
2379,2019-05-06
2379,2019-06-05
2379,2019-07-05
2379,2019-08-05
2379,2019-09-05
2379,2019-10-05
2379,2019-11-05
2379,2019-12-05
2379,2020-01-06
2379,2020-02-05
2379,2020-03-05
2379,2020-04-08
2377,2019-01-09
2377,2019-02-15
2377,2019-03-08
2377,2019-04-09
2377,2019-05-09
2377,2019-06-10
2377,2019-07-09
2377,2019-08-09
2377,2019-09-09
2377,2019-10-09
2377,2019-11-08
2377,2019-12-09
2377,2020-01-09
2377,2020-02-10
2377,2020-03-09
2377,2020-04-09
2376,2019-01-08
2376,2019-02-14
2376,2019-03-08
2376,2019-04-08
2376,2019-05-08
2376,2019-06-06
2376,2019-07-08
2376,2019-08-07
2376,2019-09-06
2376,2019-10-08
2376,2019-11-07
2376,2019-12-06
2376,2020-01-08
2376,2020-02-07
2376,2020-03-09
2376,2020-04-08
2375,2019-01-10
2375,2019-02-11
2375,2019-03-06
2375,2019-04-10
2375,2019-05-06
2375,2019-06-05
2375,2019-07-04
2375,2019-08-05
2375,2019-09-06
2375,2019-10-05
2375,2019-11-08
2375,2019-12-05
2375,2020-01-06
2375,2020-02-06
2375,2020-03-05
2375,2020-04-07
2374,2019-01-08
2374,2019-02-14
2374,2019-03-08
2374,2019-04-08
2374,2019-05-08
2374,2019-06-10
2374,2019-07-08
2374,2019-08-08
2374,2019-09-09
2374,2019-10-08
2374,2019-11-08
2374,2019-12-09
2374,2020-01-08
2374,2020-02-15
2374,2020-03-09
2374,2020-04-08
2373,2019-01-10
2373,2019-02-15
2373,2019-03-08
2373,2019-04-10
2373,2019-05-10
2373,2019-06-06
2373,2019-07-05
2373,2019-08-12
2373,2019-09-06
2373,2019-10-14
2373,2019-11-08
2373,2019-12-06
2373,2020-01-10
2373,2020-02-10
2373,2020-03-05
2373,2020-04-10
2371,2019-01-10
2371,2019-02-15
2371,2019-03-11
2371,2019-04-10
2371,2019-05-10
2371,2019-06-10
2371,2019-07-10
2371,2019-08-12
2371,2019-09-10
2371,2019-10-09
2371,2019-11-11
2371,2019-12-10
2371,2020-01-10
2371,2020-02-13
2371,2020-03-10
2371,2020-04-10
2369,2019-01-10
2369,2019-02-15
2369,2019-03-08
2369,2019-04-10
2369,2019-05-10
2369,2019-06-06
2369,2019-07-09
2369,2019-08-07
2369,2019-09-06
2369,2019-10-05
2369,2019-11-08
2369,2019-12-06
2369,2020-01-08
2369,2020-02-10
2369,2020-03-06
2369,2020-04-10
2368,2019-01-09
2368,2019-02-13
2368,2019-03-08
2368,2019-04-09
2368,2019-05-09
2368,2019-06-06
2368,2019-07-09
2368,2019-08-12
2368,2019-09-09
2368,2019-10-09
2368,2019-11-08
2368,2019-12-09
2368,2020-01-09
2368,2020-02-07
2368,2020-03-06
2368,2020-04-08
2367,2019-01-09
2367,2019-02-12
2367,2019-03-07
2367,2019-04-08
2367,2019-05-08
2367,2019-06-06
2367,2019-07-08
2367,2019-08-07
2367,2019-09-06
2367,2019-10-08
2367,2019-11-08
2367,2019-12-09
2367,2020-01-09
2367,2020-02-11
2367,2020-03-09
2367,2020-04-09
2365,2019-01-07
2365,2019-02-14
2365,2019-03-06
2365,2019-04-08
2365,2019-05-06
2365,2019-06-06
2365,2019-07-05
2365,2019-08-06
2365,2019-09-06
2365,2019-10-07
2365,2019-11-06
2365,2019-12-06
2365,2020-01-07
2365,2020-02-06
2365,2020-03-06
2365,2020-04-08
2364,2019-01-10
2364,2019-02-15
2364,2019-03-11
2364,2019-04-10
2364,2019-05-10
2364,2019-06-10
2364,2019-07-10
2364,2019-08-12
2364,2019-09-10
2364,2019-10-14
2364,2019-11-11
2364,2019-12-10
2364,2020-01-10
2364,2020-02-14
2364,2020-03-10
2364,2020-04-10
2363,2019-01-03
2363,2019-02-11
2363,2019-03-08
2363,2019-04-02
2363,2019-05-03
2363,2019-06-06
2363,2019-07-09
2363,2019-08-02
2363,2019-09-09
2363,2019-10-09
2363,2019-11-06
2363,2019-12-09
2363,2020-01-09
2363,2020-02-07
2363,2020-03-09
2363,2020-04-09
2362,2019-01-09
2362,2019-02-11
2362,2019-03-08
2362,2019-04-09
2362,2019-05-09
2362,2019-06-10
2362,2019-07-10
2362,2019-08-08
2362,2019-09-06
2362,2019-10-08
2362,2019-11-08
2362,2019-12-10
2362,2020-01-10
2362,2020-02-10
2362,2020-03-10
2362,2020-04-10
2360,2019-01-08
2360,2019-02-11
2360,2019-03-08
2360,2019-04-09
2360,2019-05-08
2360,2019-06-10
2360,2019-07-08
2360,2019-08-08
2360,2019-09-09
2360,2019-10-08
2360,2019-11-08
2360,2019-12-09
2360,2020-01-08
2360,2020-02-10
2360,2020-03-09
2360,2020-04-08
2359,2019-01-04
2359,2019-02-12
2359,2019-03-06
2359,2019-04-03
2359,2019-05-03
2359,2019-06-05
2359,2019-07-03
2359,2019-08-05
2359,2019-09-06
2359,2019-10-04
2359,2019-11-05
2359,2019-12-05
2359,2020-01-06
2359,2020-02-06
2359,2020-03-05
2359,2020-04-07
2358,2019-01-10
2358,2019-02-15
2358,2019-03-08
2358,2019-04-10
2358,2019-05-10
2358,2019-06-10
2358,2019-07-10
2358,2019-08-12
2358,2019-09-10
2358,2019-10-14
2358,2019-11-11
2358,2019-12-10
2358,2020-01-10
2358,2020-02-15
2358,2020-03-10
2358,2020-04-10
2357,2019-01-09
2357,2019-02-15
2357,2019-03-08
2357,2019-04-09
2357,2019-05-09
2357,2019-06-06
2357,2019-07-09
2357,2019-08-12
2357,2019-09-09
2357,2019-10-09
2357,2019-11-08
2357,2019-12-09
2357,2020-01-09
2357,2020-02-12
2357,2020-03-09
2357,2020-04-09
2356,2019-01-08
2356,2019-02-14
2356,2019-03-08
2356,2019-04-09
2356,2019-05-07
2356,2019-06-10
2356,2019-07-08
2356,2019-08-06
2356,2019-09-09
2356,2019-10-09
2356,2019-11-06
2356,2019-12-09
2356,2020-01-09
2356,2020-02-10
2356,2020-03-09
2356,2020-04-09
2355,2019-01-10
2355,2019-02-12
2355,2019-03-08
2355,2019-04-09
2355,2019-05-09
2355,2019-06-10
2355,2019-07-10
2355,2019-08-08
2355,2019-09-10
2355,2019-10-09
2355,2019-11-08
2355,2019-12-09
2355,2020-01-10
2355,2020-02-10
2355,2020-03-10
2355,2020-04-10
2354,2019-01-10
2354,2019-02-15
2354,2019-03-08
2354,2019-04-10
2354,2019-05-10
2354,2019-06-10
2354,2019-07-05
2354,2019-08-05
2354,2019-09-05
2354,2019-10-05
2354,2019-11-05
2354,2019-12-05
2354,2020-01-06
2354,2020-02-10
2354,2020-03-05
2354,2020-04-06
2353,2019-01-09
2353,2019-02-14
2353,2019-03-08
2353,2019-04-09
2353,2019-05-10
2353,2019-06-10
2353,2019-07-09
2353,2019-08-12
2353,2019-09-09
2353,2019-10-09
2353,2019-11-08
2353,2019-12-10
2353,2020-01-09
2353,2020-02-07
